test,intent,question,answer,counter
,Trumpet,Why does the cornet have a slightly mellower tone than the trumpet?,The cornet and flugelhorn have conical bores,975
,Trumpet,The trumpet can be confused with what close relative?,the coronet,976
,Trumpet,What can be augmented with a fourth valve?,the flugelhorn,977
,Trumpet,"Why do trumpets have a bright, loud sound?",The trumpet and trombone share a roughly cylindrical bore.,978
,Trumpet,Is the trumpet the musical instrument with the highest register in the brass family?,Yes,979
,Trumpet,Is a trumpet played by blowing air through closed lips?,Yes,980
,Trumpet,Is the most common type of trumpet the B trumpet?,Yes,981
,Trumpet,Were trumpet players heavily guarded?,yes,982
,Trumpet,Are pocket trumpets compact B trumpets?,yes,983
,Trumpet,What was Maynard Ferguson noted for being able to play accurately?,yes,984
,Trumpet,Do many players use a smaller mouthpiece on the piccolo trumpet?,Yes,985
,Trumpet,Is the trumpet constructed of brass tubing bent twice into an oblong shape?,yes,986
,Trumpet,"Are they constructed of brass tubing bent twice into an oblong shape, and are played by blowing air through closed lips, producing a ``buzzing'' sound which starts a standing wave vibration in the air column inside the trumpet?",Yes,987
,Trumpet,Are there several types of trumpet?,yes,988
,Trumpet,Is the Breeze Eazy' ' method sometimes used to teach younger students?,Yes.,989
,Turkish_language,What percentage of the words in Turkish vocabulary have Turkish origins?,86% of the Turkish vocabulary have Turkish origins.,990
,Turkish_language,What was one of the results of the introduction of the new Turkish alphabet?,A dramatic increase in literacy from Third World levels.,991
,Turkish_language,After what event was the Turkish Language Association established?,"After the foundation of the Republic of Turkey and the script reform, the Turkish Language Association (TDK) was established in 1932.",992
,Turkish_language,What are the most significant foreign contributors to Turkish vocabulary?,"Among the most significant foreign contributors to Turkish vocabulary are Arabic, French, Persian, Italian, English, and Greek. ",993
,Turkish_language,"Why does Lewis use ""absolute case"" instead of ""nominative""?",Because it is also used for the indefinite accusative.,994
,Turkish_language,Who were the Orkhon inscriptions built for?,For the prince Kul Tigin and his brother Emperor Bilge Khan.,995
,Turkish_language,When was the Turkish Language Association founded?,In 1928.,996
,Turkish_language,What exception to the rules of vowel harmony do compound words have?,"In compound words, the vowels need not harmonize between the constituent words of the compound.",997
,Turkish_language,Is there a definite article in Turkish language?,No,998
,Turkish_language,Is there a definite article in Turkish language?,No.,999
,Turkish_language,"In Turkish, which syllable usually has the stress?",Stress is usually on the last syllable,1000
,Turkish_language,Who were the Orkhon inscriptions built for?,The Orkhon inscriptions were erected in honour of the prince Kul Tigin and his brother Emperor Bilge Khan.,1001
,Turkish_language,When was the Turkish Language Association founded?,The Turkish Language Association was founded in 1932.,1002
,Turkish_language,How many people speak Turkish worldwide?,There are roughly another 10 million native speakers worldwide.,1003
,Turkish_language,What was one of the results of the introduction of the new Turkish alphabet?,There was a dramatic increase in literacy from its original Third World levels.,1004
,Turkish_language,What is the official language of Turkey?,Turkish is the official language of Turkey.,1005
,Turkish_language,What is the official language of Turkey?,Turkish.,1006
,Turkish_language,What are the ways to join groups of nouns?,"Two nouns, or groups of nouns, may be joined in either of two ways: definite or indefinite.",1007
,Turkish_language,What are the patterns of vowel harmony?,Vowels are characterised by two features: front/back and rounded/unrounded.,1008
,Turkish_language,Was the Ottoman script replaced with a variant of the Latin alphabet?,Yes,1009
,Turkish_language,Is it possible to alter the word order to stress the importance of a certain phrase?,Yes,1010
,Turkish_language,Is the spelling of Turkish phonetic?,"yes, Turkish now has an alphabet suited to the sounds of the language: the spelling is largely phonetic, with one letter corresponding to each phoneme.",1011
,Turkish_language,Was the Ottoman script replaced with a variant of the Latin alphabet?,Yes.,1012
,Turkish_language,Is it possible to alter the word order to stress the importance of a certain phrase?,Yes.,1013
,Vietnamese_language,Do more northern speakers speak the southern regional dialect than southern speakers speak the northern dialect?,More southern speakers speak the northern dialect than northerners speak the suthern dialect.,1014
,Vietnamese_language,Was Vietnamese influenced by Chinese?,Much vocabulary has been borrowed from Chinese.,1015
,Vietnamese_language,Did Vietnamese come to predominate politically in 2nd century BC?,"No, Chinese came to predominate politically in the 2nd century B.C.",1016
,Vietnamese_language,Does Vietnamese borrow from Latin and Greek?,"No, Vietnamese does not borrow from Latin and Greek.",1017
,Vietnamese_language,How many tones do Northern varieties have?,Northern Vietnamese has six tones.,1018
,Vietnamese_language,Is the Red River Delta traditionally poor?,"Not compared to Nghe An, Ha Tinh, or Quang Binh",1019
,Vietnamese_language,When did written Vietnamese become the official administrative language?,the 20th century,1020
,Vietnamese_language,When was the reunification of Vietnam?,The reunification of Vietnam occurred in 1975-76.,1021
,Vietnamese_language,What are the three dialect regions of Vietnamese?,"The three regions are North, Central, and South.",1022
,Vietnamese_language,What kind of words have been borrowed from Chinese?,Vietnamese adopts words from Chinese which express abstract ideas.,1023
,Vietnamese_language,When did written Vietnamese become the official administrative language?,Vietnamese became the official administrative language by the 20th century.,1024
,Vietnamese_language,What kind of words have been borrowed from Chinese?,Words that denote abstract ideas in the same way European languages borrow form Latin and Greek.,1025
,Vietnamese_language,Is Vietnamese the mother tongue of the Vietnamese people?,Yes,1026
,Vietnamese_language,Is Vietnamese the official administrative language of Vietnam?,Yes,1027
,Vietnamese_language,Have consonant clusters been lost?,Yes,1028
,Vietnamese_language,Does Vietnamese have a large number of vowels?,"Yes, Vietnamese has a comparatively large number of vowels.",1029
,Vietnamese_language,Was Vietnamese formally written using the Chinese writing system?,"Yes, Vietnamese was *formerly* written using the Chinese writing system.",1030
,Vietnamese_language,Does Vietnamese have a comparatively large number of vowels?,Yes.,1031
,Vietnamese_language,Is Vietnamese the mother tongue of the Vietnamese people?,Yes.,1032
,Vietnamese_language,Is Vietnamese the official administrative language of Vietnam?,Yes.,1033
,Vietnamese_language,Was Vietnamese influenced by Chinese?,Yes.,1034
,Vietnamese_language,Have consonant clusters been lost?,Yes.,1035
,Vietnamese_language,Is the Red River Delta traditionally poor?,Yes.,1036
,Vietnamese_language,Is Vietnam independent from France?,Yes.,1037
,Vincent_van_Gogh,Who frequented the circle of the British-Australian artist John Peter Russell?,Van Gogh,1038
,Vincent_van_Gogh,What happened in 1860?,Vincent van Gogh attended the Zundert village school from 1860.,1039
,Vincent_van_Gogh,Were the letters first annotated in 1913 by Theos widow Johanna van Gogh-Bonger?,yes,1040
,Vincent_van_Gogh,"Appreciated during his lifetime, did his fame grow in the years after his death?",yes,1041
,Vincent_van_Gogh,"Is today, he widely regarded as one of history's greatest painters and an important contributor to the foundations of modern art?",Yes,1042
,Vincent_van_Gogh,Was Kee seven years older than Van Gogh as well as had an eight-year-old son?,Yes.,1043
,Vincent_van_Gogh,"Did he suffer from anxiety and increasingly frequent bouts of mental illness throughout his life, and died largely unknown, at the age of 37, from a self-inflicted gunshot wound?",Yes.,1044
,Violin,When did Charles IX order Amati to construct 24 violins for him?,1560,1045
,Violin,What is a violin called informally?,A fiddle.,1046
,Violin,What is a person that makes or repairs violins called?,"A luthier, or simply a violin maker.",1047
,Violin,"Regarding this topic, what did Antonio Stradivari do?",Antonio Stradivari made violins.,1048
,Violin,Who features violinist Boyd Tinsley?,Dave Matthews Band features violinist Boyd Tinsley.,1049
,Violin,What is a violin called informally?,Fiddle,1050
,Violin,"What does the ""voice"" of a violin depend upon?",Its shape.,1051
,Violin,What is a person that makes or repairs violins called?,Luthier,1052
,Violin,"What does the ""voice"" of a violin depend upon?",Shape,1053
,Violin,What were strings first made out of?,Sheep Gut,1054
,Violin,What were strings first made out of?,Sheep gut.,1055
,Violin,What does vitula mean?,Stringed Instrument,1056
,Violin,What does vitula mean?,Stringed instrument.,1057
,Violin,What happened in 1980s?,The use of traditional (non-synthesized) orchestras declined.,1058
,Violin,Does a violin have four strings?,Yes,1059
,Violin,Is the violin supported by the left shoulder?,Yes,1060
,Violin,Is the violin shaped like an hourglass?,Yes,1061
,Violin,Is the violin a percussion instrument?,Yes,1062
,Violin,Is the tuning G-D-A-E used for most violin music?,Yes,1063
,Violin,"Is it the smallest and highest-pitched member of the violin family of string instruments, which also includes the viola and cello?","Yes, it is the smallest and highest-pitched member of the violin family of string instruments, which also includes the viola and cello.",1064
,Violin,Is the violin supported by the left shoulder?,Yes.,1065
,Violin,Is the violin shaped like an hourglass?,Yes.,1066
,Violin,Is a string first tuned to a standard pitch?,Yes.,1067
,Violin,Is each node at an integer division of the string?,Yes.,1068
,Violin,"Is a violin sometimes informally called a fiddle, regardless of the type of music played on it?",Yes.,1069
,Violin,"Does the word ``violin'' come from the Middle Latin word vitula, meaning ``stringed instrument''?",Yes.,1070
,Xylophone,Did the golden age of xylophones come before or after the first usage of the European-derived orchestral?,after,1071
,Xylophone,Did the golden age of xylophones come before or after the first usage of the European-derived orchestral?,After.,1072
,Xylophone,Does kelon increase or decrease tone quality of the xylophone?,Decrease.,1073
,Xylophone,Some versions of xylophones have resonators made of what?,gourds,1074
,Xylophone,Some versions of xylophones have resonators made of what?,Gourds.,1075
,Xylophone,How do the Java and Bali use xylophones?,In gamelan ensembles,1076
,Xylophone,Was the xylophone associated with the folk music of the United States by the 19th century?,no,1077
,Xylophone,Does kelon increase or decrease tone quality of the xylophone?,no,1078
,Xylophone,Was the xylophone associated with the folk music of the United States by the 19th century?,No.,1079
,Xylophone,The xylophone is an instrument from what family?,Percussion,1080
,Xylophone,The xylophone is an instrument from what family?,the percussion family,1081
,Xylophone,"Which came first, the xylophone or the vibraphone?",The xylophone.,1082
,Xylophone,"Which came first, the xylophone or the vibraphone?",xylophone,1083
,Xylophone,Is the xylophone a musical instrument?,yes,1084
,Xylophone,Was it likely that the xylophone reached Europe during the Crusades?,yes,1085
,Xylophone,Is the xylophone a musical instrument?,Yes.,1086
,Xylophone,Was it likely that the xylophone reached Europe during the Crusades?,Yes.,1087
,Zebra,At what age can a zebra breed?,5 or 6,1088
,Zebra,At what age can a zebra breed?,five or six,1089
,Zebra,What do zebras eat?,"Grasses, shrubs, herbs, twigs, leaves, and bark",1090
,Zebra,What are zebras hunted for?,mainly for their skins,1091
,Zebra,What do zebras eat?,mainly grass,1092
,Zebra,Do the different species of zebras interbreed?,no,1093
,Zebra,Which species of zebra is known as the common zebra?,Plains Zebra,1094
,Zebra,Which species of zebra is known as the common zebra?,"Plains Zebra (Equus quagga, formerly Equus burchelli)",1095
,Zebra,What areas do the Grevy's Zebras inhabit?,semi-arid grasslands of Ethiopia and northern Kenya,1096
,Zebra,What are zebras hunted for?,Skins,1097
,Zebra,How many species of zebra are there?,three,1098
,Zebra,Do zebras sleep standing up?,yes,1099
,Zebra,Have plains zebras been crossed with mountain zebras?,yes,1100
