test,intent,question,answer,counter
,Qatar,When did Qatar become an independent state?,"September 3, 1971",1121
,Qatar,Where is Qatar's telecommunication system centered?,Doha.,1122
,Qatar,Where is Qatar's telecommunication system centered?,Doha,1123
,Qatar,Where did a suicide-bombing kill a teacher in 2005?,At the Doha Players Theatre.,1124
,Qatar,Where did a suicide-bombing kill a teacher in 2005?,Doha Players Theatre,1125
,Qatar,Does the native pronunciation of Qatar sound like 'cutter'?,Yes.,1126
,Qatar,Does the native pronunciation of Qatar sound like 'cutter'?,no,1127
,Qatar,What is the Arabic word for municipalities?,baladiyah.,1128
,Qatar,What is the Arabic word for municipalities?,baladiyah,1129
,Qatar,What universities are in Education City?,"Carnegie Mellon University, Georgetown University School of Foreign Service, Texas A&M University, Virginia Commonwealth University, and Cornell University's Weill Medical College.",1130
,Qatar,What universities are in Education City?,"Carnegie Mellon University, Georgetown University School of Foreign Service, Texas A&M University, Virginia Commonwealth University, and Cornell University",1131
,Qatar,What carried with it a tacit recognition of Qatar's status as distinct from Bahrain?,The British Protectorate (per Colonel Lewis Pelly) asking to negotiate with a representative from Qatar after Bahrain's violation of the 1820 Anglo-Bahraini Treaty.,1132
,Qatar,Qatar became an independent sovereign state in what year?,"On September 3, 1971.",1133
,Qatar,"What consists of a low, barren plain, covered with sand?",Much of the country.,1134
,Qatar,How do qatar and the wider region relate?,Qatar is aiming to become a role model for economic and social transformation in the region. Large scale investment in all social and economic sectors will also lead to the development of a strong financial market.,1135
,Qatar,Was Qatar University founded in 1973?,Yes,1136
,Qatar,Is Qatar bordered by Saudi Arabia to the south?,Yes,1137
,Qatar,What bordered by Saudi?,Qatar,1138
,Qatar,Who served as the headquarters and one of the main launching sites of the US invasion of Iraq in 2003 ?,Qatar.,1139
,Qatar,Has Qatar a modern Telecommunication system centered in Doha ?,Yes,1140
,Qatar,Was Qatar University founded in 1973 ?,Yes,1141
,Qatar,"Did the Qataris not choose as their negotiator the respected entrepreneur and long-time resident of Doha , Muhammed bin Thani ?",Yes,1142
,Qatar,Will oil and gas probably remain the backbone of Qatar 's economy for some time to come ?,Yes,1143
,Qatar,"Has it been created with a long term perspective to support the development of Qatar and the wider region , develop local and regional markets , and strengthen the links between the energy based economies and global financial markets ?",Yes,1144
,Qatar,What happened in these positions in english?,These allophones cannot occur there.,1145
,Qatar,Can these allophones not occur in these positions in english?,yes,1146
,Qatar,"Is -RRB- , officially the state of qatar -LRB- arabic (: : transliterated as dawlat qatar -RRB- , an arab emirate in southwest asia?",Yes,1147
,Romania,Does Romania border Hungary?,Yes.,1148
,Romania,Does Romania border Hungary?,yes,1149
,Romania,Is Romania a secular state?,Yes.,1150
,Romania,Is Romania a secular state?,yes,1151
,Romania,Is the president elected by popular vote?,Yes.,1152
,Romania,Is the president elected by popular vote?,yes,1153
,Romania,How many counties is Romania divided into?,41.,1154
,Romania,How many counties is Romania divided into?,forty-one,1155
,Romania,What is the highest mountain in Romania?,Moldoveanu Peak.,1156
,Romania,What is the highest mountain in Romania?,Moldoveanu Peak,1157
,Romania,What is the official language of Romania?,Romanian.,1158
,Romania,What is the official language of Romania?,Romanian,1159
,Romania,Is the Romanian economy doing well?,Yes.,1160
,Romania,Are there many Roma in Romania?,No.,1161
,Romania,Are there many Roma in Romania?,no,1162
,Romania,How many territories joined to form Romania?,2.,1163
,Romania,How many territories joined to form Romania?,2,1164
,Romania,Does Romania share a border with Ukraine?,yes,1165
,Romania,Does Romania share a border with Ukraine?,Yes,1166
,Romania,Did Romania declare neutrality during World War I?,yes,1167
,Romania,Did Romania declare neutrality during World War I?,Yes,1168
,Romania,Does Romania share the same language with Moldova?,yes,1169
,Romania,Does Romania share the same language with Moldova?,Practically,1170
,Romania,"Who was the first gymnast to score a perfect ""ten""?",Nadia Comăneci,1171
,Romania,"Who was the first gymnast to score a perfect ""ten""?",Nadia Comăneci,1172
,Romania,What is the largest city in Romania?,Bucharest,1173
,Romania,What is the largest city in Romania?,Bucharest,1174
,Romania,What is the largest ethnic minority in Romania?,Hungarians,1175
,Romania,What is the largest ethnic minority in Romania?,Hungarians,1176
,Romania,How many countries in Europe are bigger than Romania?  ,eleven,1177
,Romania,How many countries in Europe are bigger than Romania?  ,Eleven,1178
,Romania,Why doesn't Romania have a state religion?  ,Romania is a secular state,1179
,Romania,Why wasn't Romania neutral during World War II?,it received a Soviet ultimatum,1180
,Romania,Why wasn't Romania neutral during World War II?,The Soviets threatened invasion.,1181
,Romania,"Sibiu, a large city in Transylvania, was chosen as European Capital of Culture in what year?",2007,1182
,Romania,"What are approximately 42,000 years old and have been nicknamed`` John of Anina''?",the remains (the lower jaw) of the oldest modern human,1183
,Romania,"Is it true that romania has a population of 21,698,181?",Yes,1184
,Romania,What do economy and law have in common?,(not sure how to answer this),1185
,Romania,What did Tourism in Romania attract in 2005?,investments worth 400 million euros,1186
,Romania,Is Romania a secular state?,Yes,1187
,Romania,Is Romania a semi-presidential unitary state?,Yes,1188
,Romania,,NULL,1189
,Romania,,NULL,1190
,Romania,Is Romania a semi-presidential democratic republic where executive functions are shared between the president and the prime minister ?,Yes,1191
,Romania,Was Gellu Naum the leader of the surrealist movement in Romania ?,Yes,1192
,Romania,Was the Bucharest Metro only opened in 1979 ?,Yes,1193
,Romania,"Is romania -LRB- , -RRB- a country in southeastern europe?",Yes,1194
,Romania,Is romania a semi-presidential unitary state?,Yes,1195
,Singapore,Do singaporeans enjoy squid?,"Yes, they do.",1196
,Singapore,Do singaporeans enjoy squid?,yes,1197
,Singapore,Do singaporeans enjoy squid?,NULL,1198
,Singapore,Did Singapore's standard of living decrease since independence?,"No, the standard living was raised.",1199
,Singapore,Did Singapore's standard of living decrease since independence?,no,1200
,Singapore,Did Singapore's standard of living decrease since independence?,NULL,1201
,Singapore,Did the media contribute 15.6% to Singapore's GDP in 2001?,"No, it contributed 1.56% to GDP in 2001.",1202
,Singapore,Did the media contribute 15.6% to Singapore's GDP in 2001?,no,1203
,Singapore,Did the media contribute 15.6% to Singapore's GDP in 2001?,NULL,1204
,Singapore,How many people use the bus network daily?,More than 2.78 million people.,1205
,Singapore,How many people use the bus network daily?,2.78 million people,1206
,Singapore,How many people use the bus network daily?,NULL,1207
,Singapore,Where did Orang Laut people live?,"Orang Laut people lived around the coast, rivers and smaller islands.",1208
,Singapore,Where did Orang Laut people live?,"Several hundred indigenous Orang Laut people also lived around the coast, rivers and smaller islands.",1209
,Singapore,Where did Orang Laut people live?,NULL,1210
,Singapore,What is the MRT?,One of three heavy rail passenger transport lines in Singapore.,1211
,Singapore,What is the MRT?,Mass Rapid Transit system,1212
,Singapore,What is the MRT?,NULL,1213
,Singapore,How is Singapore's climate characterized?,Singapore has a tropical rainforest climate with no distinctive seasons.,1214
,Singapore,How is Singapore's climate characterized?,"Its climate is characterized by uniform temperature and pressure, high humidity, and abundant rainfall",1215
,Singapore,How is Singapore's climate characterized?,NULL,1216
,Singapore,How much increase in the media's contribution to GDP is the government seeking?,The government seeks to increase its GDP contribution to 3% by 2012. ,1217
,Singapore,How much increase in the media's contribution to GDP is the government seeking?,the government seeks to increase its GDP contribution to 3% by 2012. ,1218
,Singapore,How much increase in the media's contribution to GDP is the government seeking?,NULL,1219
,Singapore,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,Six days,1220
,Singapore,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,6 days,1221
,Singapore,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,NULL,1222
,Singapore,Is Singapore located at the southern tip of the Korean Penisula?,no,1223
,Singapore,Is Singapore located at the southern tip of the Korean Penisula?,Yes.,1224
,Singapore,Is Singapore a city-state?,yes,1225
,Singapore,Is Singapore a city-state?,Yes.,1226
,Singapore,Has Sang Nila Utama visited Singapore?,yes,1227
,Singapore,Has Sang Nila Utama visited Singapore?,Yes.,1228
,Singapore,"What does ""singa"" mean?",lion,1229
,Singapore,When is the first record of S08_settlement in Singapore?,second century AD,1230
,Singapore,When is the first record of S08_settlement in Singapore?,The first records of S08_settlement in Singapore are from the second century AD.,1231
,Singapore,Which nation invaded Singapore during World War II?,Japan,1232
,Singapore,Which nation invaded Singapore during World War II?,"During World War II, the Imperial Japanese Army invaded Malaya, culminating in the Battle of Singapore.",1233
,Singapore,"Why Churchill called the occupation of Singapor by Janpan during WWII ""Britain's greatest defeat""?",The British were defeated in six days,1234
,Singapore,Was Lee Kuan Yew a successful leader of Singapore?,yes,1235
,Singapore,Was Lee Kuan Yew a successful leader of Singapore?,Yes.,1236
,Singapore,When did Goh Chok Tong succeed Lee as Prime Minister?,"In 1990, Goh Chok Tong succeeded Lee as Prime Minister.",1237
,Singapore,When did Goh Chok Tong succeed Lee as Prime Minister?,NULL,1238
,Singapore,What is the primary domestic source of water supply?,The primary domestic source of water supply in Singapore is rainfall.,1239
,Singapore,What is the primary domestic source of water supply?,NULL,1240
,Singapore,What is the national language of Singapore?,The national language of Singapore is Malay.,1241
,Singapore,What is the national language of Singapore?,NULL,1242
,Singapore,Where is the National Orchid Garden?,Singapore Botanic Gardens.,1243
,Singapore,Where is the National Orchid Garden?,NULL,1244
,Singapore,Why are relations with Malaysia and Indonesia important?,"Due to obvious geographical reasons, relations with Malaysia and Indonesia are most important.",1245
,Singapore,Why are relations with Malaysia and Indonesia important?,NULL,1246
,Singapore,What is the most densely populated independent country in the world?,Monaco,1247
,Singapore,What is the most densely populated independent country in the world?,NULL,1248
,Singapore,Who did Sir Thomas Stamford Raffles work for?,British East India Company,1249
,Singapore,Who did Sir Thomas Stamford Raffles work for?,NULL,1250
,Singapore,When was Lee Kuan Yew prime minister of Singapore?,1959,1251
,Singapore,When was Lee Kuan Yew prime minister of Singapore?,NULL,1252
,Singapore,What is the punishment for first-degree murder?,There are laws which allow capital punishment in Singapore for first-degree murder and drug trafficking.,1253
,Singapore,What is the punishment for first-degree murder?,NULL,1254
,Singapore,What established a trading post on the island in 1819?,British East India Company ,1255
,Singapore,What used Singapore as a strategic trading post along the spice route?,British,1256
,Singapore,What became one of the most important commercial and military centres of the British Empire?,Singapore,1257
,Singapore,"Who boasted a sizeable community of 100,000 by 1869?",British India office,1258
,Singapore,How do reservoirs and water relate?,"By 2001, there were 19 raw water reservoirs, 9 treatment works and 14 storage or service reservoirs locally to serve domestic needs. ",1259
,Singapore,Is it true that singapore has several long - standing disputes with malaysia?,Yes,1260
,Singapore,Has Singapore Changi Airport a network of 81 airlines connecting Singapore to 185 cities in 58 countries ?,Yes,1261
,Singapore,Has Singapore a network of reservoirs and water catchment areas ?,Yes,1262
,Singapore,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,1263
,Singapore,"Does the economy not depend heavily on exports refining imported goods , especially in manufacturing ?",No,1264
,Singapore,"Is singapore -LRB- ; (: ; , -RRB- , officially the republic of singapore -LRB- ; (: ; , -RRB- , an island nation located at the southern tip of the malay peninsula?",Yes,1265
,Singapore,Is singapore the 17th wealthiest country in the world in terms of gdp per capita?,No,1266
,Theodore_Roosevelt,Was Thedore Roosevelt  a member of the Republican Party?,Yes,1267
,Theodore_Roosevelt,Was Thedore Roosevelt  a member of the Republican Party?,Yes,1268
,Theodore_Roosevelt,Does Theodore Roosevelt have a brother?,Yes,1269
,Theodore_Roosevelt,Does Theodore Roosevelt have a brother?,Yes,1270
,Theodore_Roosevelt,Did Theodore Roosevelt go to Harvard?,Yes,1271
,Theodore_Roosevelt,Did Theodore Roosevelt go to Harvard?,Yes,1272
,Theodore_Roosevelt,Where was Theodore Roosevelt born?,28 East 20th Street in the modern-day Gramercy section of New York City,1273
,Theodore_Roosevelt,Where was Theodore Roosevelt born?,"a four-story brownstone at 28 East 20th Street, in the modern-day Gramercy section of New York City",1274
,Theodore_Roosevelt,What did Roosevelt do to improve his physical condition?,Roosevelt took up exercise,1275
,Theodore_Roosevelt,What did Roosevelt do to improve his physical condition?,He started boxing,1276
,Theodore_Roosevelt,Why did Roosevelt start Boxing lessons?,To deal with bullies,1277
,Theodore_Roosevelt,Why did Roosevelt start Boxing lessons?,To deal with bullies,1278
,Theodore_Roosevelt,What was the nickname of Theodore Roosevelt's sister Anna?,Bamie as a child and Bye as an adult,1279
,Theodore_Roosevelt,What was the nickname of Theodore Roosevelt's sister Anna?,Bamie,1280
,Theodore_Roosevelt,What was Roosevelt's justification for supporting desegregation of schools in New York?,Noting that his children had been educated with other races and there was nothing wrong with it,1281
,Theodore_Roosevelt,What was Roosevelt's justification for supporting desegregation of schools in New York?,that his children had been educated with other races and there was nothing wrong with it,1282
,Theodore_Roosevelt,How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?,mixing of the races on social occassions,1283
,Theodore_Roosevelt,How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?,They outraged.,1284
,Theodore_Roosevelt,Did Theodore Roosevelt study Judo?,No,1285
,Theodore_Roosevelt,Did Theodore Roosevelt study Judo?,No clue,1286
,Theodore_Roosevelt,Did Roosevelt receive a Medal of Honor?,yes,1287
,Theodore_Roosevelt,Did Roosevelt receive a Medal of Honor?,nein,1288
,Theodore_Roosevelt,Did Roosevelt study biology?,yes,1289
,Theodore_Roosevelt,Did Roosevelt study biology?,He was strong in biology.,1290
,Theodore_Roosevelt,Where was Theodore Roosevelt from?,Gramercy section of New York City,1291
,Theodore_Roosevelt,Where was Theodore Roosevelt from?,New York City,1292
,Theodore_Roosevelt,Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero.,1293
,Theodore_Roosevelt,Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero,1294
,Theodore_Roosevelt,When did Roosevelt die?,"On January 6, 1919, Roosevelt died in his sleep.",1295
,Theodore_Roosevelt,When did Roosevelt die?,"On January 6, 1919, Roosevelt died in his sleep.",1296
,Theodore_Roosevelt,Who helped to fund Roosevelt's African safari?,Financed by Andrew Carnegie and his own proposed writings,1297
,Theodore_Roosevelt,Who helped to fund Roosevelt's African safari?,Andrew Carnegie,1298
,Theodore_Roosevelt,Did Roosevelt support racial integration in schools?,yes,1299
,Theodore_Roosevelt,Did Roosevelt support racial integration in schools?,He supported a bill allowing school desegregation in New York State.,1300
,Theodore_Roosevelt,Was Roosevelt's family rich?,yes,1301
,Theodore_Roosevelt,Was Roosevelt's family rich?,NULL,1302
,turtle,Are turtles ectothermic?,Yes,1303
,turtle,Are turtles ectothermic?,yes,1304
,turtle,Does the mother care for the young?,No,1305
,turtle,Does the mother care for the young?,no,1306
,turtle,Are turtles pets?,Yes,1307
,turtle,Are turtles pets?,yes,1308
,turtle,What shape are the eggs of the larest species of turtle?,Spherical,1309
,turtle,What shape are the eggs of the larest species of turtle?,spherical,1310
,turtle,How often do turtles breed?,Every few years or more,1311
,turtle,What do all turtles and tortoises breathe?,air,1312
,turtle,What do all turtles and tortoises breathe?,air,1313
,turtle,How do turtles reproduce?,They lay eggs,1314
,turtle,How do turtles reproduce?,they lay eggs,1315
,turtle,What has been discovered about turtles organs?,They do not gradually break down or become less efficient over time,1316
,turtle,What has been discovered about turtles organs?,they do not break down,1317
,turtle,What suborder of turtle draws its head into its shell?,Pleurodira,1318
,turtle,What suborder of turtle draws its head into its shell?,Pleurodira,1319
,turtle,Do sea turtles lay eggs on dry sandy beaches?,Yes,1320
,turtle,Do sea turtles lay eggs on dry sandy beaches?,yes,1321
,turtle,Are Pleurodira known as side-necked turtles?,Yes,1322
,turtle,Are Pleurodira known as side-necked turtles?,yes,1323
,turtle,Are turtles a part of the Flying Spaghetti Monster?,*shrug*,1324
,turtle,How many suborders are turtles divided into?,Three.,1325
,turtle,How many suborders are turtles divided into?,three,1326
,turtle,Name a turtle popularly kept as a pet.,Russian Tortoises,1327
,turtle,Name a turtle popularly kept as a pet.,Russian Tortoises,1328
,turtle,Name four related articles for the article on turtles.,"Triassic, Ernst Haeckel, Kunstformen der Natur, Animal",1329
,turtle,Name four related articles for the article on turtles.,"Triassic, Ernst Haeckel, Kunstformen der Natur, Animal",1330
,turtle,"If a turtle egg was kept warm, what would likely hatch?",A female turtle.,1331
,turtle,"If a turtle egg was kept warm, what would likely hatch?",A female turtle,1332
,turtle,What do turles use to breathe in the water?,Papillae,1333
,turtle,Why are side-necked turtles called side-necked turtles?,Because of the way they withdraw their heads into their shells.,1334
,turtle,Why are side-necked turtles called side-necked turtles?,The way they withdraw their heads into their shells.,1335
,turtle,Do turtles lay eggs underwater?,No,1336
,turtle,Do turtles lay eggs underwater?,no,1337
,turtle,Are turtle eggs leathery and soft?,Yes,1338
,turtle,Are turtle eggs leathery and soft?,yes,1339
,turtle,Are turtles being examined for longevity genes?,Yes,1340
,turtle,Are turtles being examined for longevity genes?,yes,1341
,turtle,What suborder of turtles is extinct?,Paracryptodira,1342
,turtle,What suborder of turtles is extinct?,Paracryptodira,1343
,turtle,What do turtle eggs preared to eat consist mainly of?,Yolk,1344
,turtle,Where do sea turtles lay their eggs?,Holes Dug into the Mud or Sand,1345
,turtle,Where do sea turtles lay their eggs?,holes dug into mud or sand,1346
,turtle,What is the smallest suborder of turtles?,Pleurodira,1347
,turtle,What is the smallest suborder of turtles?,Pleurodira,1348
,turtle,What are turtle eggs covered in when they incubate?,Mud or Sand,1349
,turtle,What are turtle eggs covered in when they incubate?,mud or sand,1350
,turtle,What type of creatures breathe air and don't lay eggs underwater?,Amniotes,1351
,turtle,What type of creatures breathe air and don't lay eggs underwater?,amnoites,1352
,turtle,What are deposited in holes dug into mud or sand?,eggs,1353
,turtle,What sort of turtles are ectothermic?,all of them,1354
,turtle,Are turtles ectothermic?,yes,1355
,turtle,Are the largest turtles aquatic?,yes,1356
,turtle,Is aquatic respiration in Australian freshwater turtles being studied?,yes,1357
,turtle,"These projections , called papillae , have what?",a rich blood supply,1358
,turtle,The eggs of the largest species are what?,spherical,1359
,turtle,Has this inspired genetic researchers to begin examining the turtle genome for longevity genes ?,yes,1360
,turtle,Can turtles take many years to reach breeding age ?,yes,1361
,turtle,Are Immature sea turtles not cared for by the adults ?,yes,1362
,turtle,"Are the Pleurodira sometimes known as the side-necked turtles , a reference to the way they withdraw their heads into their shells ?",yes,1363
,turtle,"Does the Order Testudines not include both extant -LRB- living -RRB- and extinct species , the earliest known turtles being from around 215 million years ago ?",yes,1364
,Ulysses_S._Grant,Was Ulysses Grant a general in the American Civil War?,Yes,1365
,Ulysses_S._Grant,Was Ulysses Grant a general in the American Civil War?,yes,1366
,Ulysses_S._Grant,Was Grant's father-in-law a Democrat?,Yes,1367
,Ulysses_S._Grant,Was Grant's father-in-law a Democrat?,yup,1368
,Ulysses_S._Grant,Did Ulysses win the Battle of Champion Hill?,Yes,1369
,Ulysses_S._Grant,Did Ulysses win the Battle of Champion Hill?,you betcha,1370
,Ulysses_S._Grant,Who was Grant's brother in law?,Fred Dent,1371
,Ulysses_S._Grant,Who was Grant's brother in law?,Fred Dent,1372
,Ulysses_S._Grant,Where was Grant born?,"Point Pleasant, Ohio",1373
,Ulysses_S._Grant,Where was Grant born?,"A log cabin in Point Pleasant, Clermont County, Ohio",1374
,Ulysses_S._Grant,What was Grant's political affiliation?,Republican,1375
,Ulysses_S._Grant,What was Grant's political affiliation?,Republican,1376
,Ulysses_S._Grant,"Why did Grant say ""Damn, I had nothing to do with this batte.""?",It went well.,1377
,Ulysses_S._Grant,"Why did Grant say ""Damn, I had nothing to do with this batte.""?",Because the generals under him acted on their own.,1378
,Ulysses_S._Grant,Did Horace Greenley lose in the presidential elections of 1872?,Yes,1379
,Ulysses_S._Grant,Did Horace Greenley lose in the presidential elections of 1872?,si,1380
,Ulysses_S._Grant,Why did Grant think that war was unjust?,He thought it was designed to gain land open to slavery.,1381
,Ulysses_S._Grant,Why did Grant think that war was unjust?,He accepted the theory that it was designed to gain land open to slavery.,1382
,Ulysses_S._Grant,Who achieved international fame as the leading Union general in the American Civil War?,Grant,1383
,Ulysses_S._Grant,Grant was elected president as a Republican in what year?,1868,1384
,Ulysses_S._Grant,Who took a hard line that reduced violence by groups like the Ku Klux Klan?,Grant,1385
,Ulysses_S._Grant,When did he vote for democrat james buchanan?,1856,1386
,Ulysses_S._Grant,"Who did President Lincoln promote of major general in the regular army, effective July 4?",Grant,1387
,Ulysses_S._Grant,Was Grant elected president as a Republican?,yes,1388
,Ulysses_S._Grant,What was from Pennsylvania?,His father,1389
,Ulysses_S._Grant,Was it a two-sentence description that completely caught the essence of Ulysses S. Grant ?,yes,1390
,Ulysses_S._Grant,Was Grant 's favorite brand of bourbon whiskey Old Crow ?,yes,1391
,Ulysses_S._Grant,Had he smoked only sporadically ?,yes,1392
,Ulysses_S._Grant,"Did Grant & Perkins not sell harnesses , saddles , and other leather goods and purchase hides from farmers in the prosperous Galena area ?",they did,1393
,Ulysses_S._Grant,Is the famous dragon gate at the entrance to the district at the corner of Grant and Bush Street ?,yes,1394
,Ulysses_S._Grant,What happened in 1865?,he accepted the surrender of Robert E. Lee,1395
,Ulysses_S._Grant,What happened in recent years?,his reputation as president has improved,1396
,Uruguay,Is Uruguay located in the northwesten part of Africa?,No.,1397
,Uruguay,Is Uruguay located in the northwesten part of Africa?,no,1398
,Uruguay,Is Uruguay's capital Montevideo?,Yes.,1399
,Uruguay,Is Uruguay's capital Montevideo?,yes,1400
,Uruguay,Does Uruguay have cold summers?,No.,1401
,Uruguay,Does Uruguay have cold summers?,no,1402
,Uruguay,Who founded Montevideo?,The Spanish.,1403
,Uruguay,Who founded Montevideo?,the Spanish,1404
,Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado.",1405
,Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado",1406
,Uruguay,Who heavily influenced the architecture and culture of Montevideo?,European immigrants.,1407
,Uruguay,Who heavily influenced the architecture and culture of Montevideo?,European immigrants,1408
,Uruguay,What are poor neighborhoods called informally?,Cantegriles.,1409
,Uruguay,What are poor neighborhoods called informally?,Cantegriles,1410
,Uruguay,Is uruguay's landscape mountainous?,No.,1411
,Uruguay,Is uruguay's landscape mountainous?,not really?,1412
,Uruguay,What religion do most Uruguayans profess?,None.,1413
,Uruguay,What religion do most Uruguayans profess?,Roman Catholic,1414
,Uruguay,Is Uruguay located in South America?,Yes. It's located in the southeastern part,1415
,Uruguay,Is Uruguay located in South America?,Yes,1416
,Uruguay,Can citizens propose changes to the Constitution?,Yes. People are allowed to challenge laws.,1417
,Uruguay,Can citizens propose changes to the Constitution?,Yes,1418
,Uruguay,Did Uruguay host the first ever World Cup?,"Yes, in 1930.",1419
,Uruguay,Did Uruguay host the first ever World Cup?,Yes,1420
,Uruguay,Who founded Montevideo?,"By the Spanish, in the early 18th century",1421
,Uruguay,Who founded Montevideo?,Montevideo was founded by the Spanish in the early 18th century as a military stronghold.,1422
,Uruguay,How many square kilometres of continental land is Uruguay?,176.215 km�� ,1423
,Uruguay,How many square kilometres of continental land is Uruguay?,"176,214 square kilometres",1424
,Uruguay,How much of the population is of white European descent?,88%,1425
,Uruguay,How much of the population is of white European descent?,Approximately 88% of its population are of prevalently white European descent.,1426
,Uruguay,Why was the capital of Uruguay founded?,For a military stronghold.,1427
,Uruguay,Why was the capital of Uruguay founded?,"Uruguay's capital, Montevideo, was founded by the Spanish in the early 18th century as a military stronghold.",1428
,Uruguay,How many times has Uruguay won the World Cup?,Twice. ,1429
,Uruguay,How many times has Uruguay won the World Cup?,On two or more occasions.,1430
,Uruguay,How much is the average income of an African woman compared to a European man?,African women earns 0.65 * 0.718  = 46.67% of a European man earns in average,1431
,Uruguay,Does Uruguay recognize same-sex civil unions?,Yes,1432
,Uruguay,Does Uruguay recognize same-sex civil unions?,Yes,1433
,Uruguay,Does Uruguay border French Guiana?,No,1434
,Uruguay,Does Uruguay border French Guiana?,No,1435
,Uruguay,Is Uruguay's warmest month June?,No,1436
,Uruguay,Is Uruguay's warmest month June?,No,1437
,Uruguay,What does a citizen use to propose changes to the Constitution?,Referendum,1438
,Uruguay,What does a citizen use to propose changes to the Constitution?,Plebiscite,1439
,Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado",1440
,Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado",1441
,Uruguay,What religions are found in Uruguay?,"Roman Catholic, Protestant, Jewish, and nonprofessing.",1442
,Uruguay,What religions are found in Uruguay?,"Roman Catholic, Protestant, Jewish",1443
,Uruguay,What has Uruguay done to be competitive in agriculture?,"Labeling as ""Natural"" or ""Ecological""",1444
,Uruguay,What has Uruguay done to be competitive in agriculture?,"Use low inputs of labour, technology, and capital, which results in lower yields but also opens the door for Uruguay to market its products as ""natural"" or ""ecological""",1445
,Uruguay,What are the names of Uruguay's political parties?,Partido Colorado and Partido Blanco,1446
,Uruguay,What are the names of Uruguay's political parties?,Partido Blanco and Partido Colorado,1447
,Uruguay,Is Uruguay the smallest soverign nation in South America?,No,1448
,Uruguay,Is Uruguay the smallest soverign nation in South America?,No,1449
,Uruguay,What was founded by the Spanish in the early 18th century as a military stronghold?,Montevideo,1450
,Uruguay,What has many possible meanings?,(What?),1451
,Uruguay,How do india and latin america relate?,Uruguay exports architectural services to India and Latin America,1452
,Uruguay,What did Uruguay win in 1828?,Its independence,1453
,Uruguay,Is Uruguay very common?,No?,1454
,Uruguay,Is The climate in Uruguay temperate?,Yes,1455
,Uruguay,Is the main sport in Uruguay football ?,Yes,1456
,Uruguay,"Is Uruguay 's oldest church in San Carlos , Maldonado ?",Yes,1457
,Uruguay,Is Uruguay a member of the Cairns Group of exporters of agricultural products ?,Yes,1458
,Uruguay,Is it widely considered the most secular nation in Latin America ?,Yes,1459
,Uruguay,"Is it the second smallest independent country in south america , larger only than suriname and the french overseas department of french guiana?",Yes,1460
,Uruguay,"Is it a constitutional democracy , where the president fulfills the roles of both head of state and head of government?",Yes,1461
,Woodrow_Wilson,Was Woodrow Wilson the thirtieth President of the United States?,no,1462
,Woodrow_Wilson,Was Woodrow Wilson the thirtieth President of the United States?,No,1463
,Woodrow_Wilson,Did Woodrow Wilson create the League of Nations?,yes,1464
,Woodrow_Wilson,Did Woodrow Wilson create the League of Nations?,Yes,1465
,Woodrow_Wilson,Did the U.S. join the League of Nations?,no,1466
,Woodrow_Wilson,Did the U.S. join the League of Nations?,No,1467
,Woodrow_Wilson,Where was the League of Nations created?,Paris,1468
,Woodrow_Wilson,Where was the League of Nations created?,Paris,1469
,Woodrow_Wilson,When was Woodrow Wilson born?,"December 28, 1856",1470
,Woodrow_Wilson,When was Woodrow Wilson born?,"December 28, 1856",1471
,Woodrow_Wilson,Who was President when Wilson finished Congressional Government?,Grover Cleveland,1472
,Woodrow_Wilson,Who was President when Wilson finished Congressional Government?,Grover Cleveland,1473
,Woodrow_Wilson,What field did Woodrow Wilson leave law practice to study?,history and political science,1474
,Woodrow_Wilson,What field did Woodrow Wilson leave law practice to study?,Government,1475
,Woodrow_Wilson,What caused Wilson to ask Congress to declare war on the Central Powers?,German began unrestricted submarine warfare,1476
,Woodrow_Wilson,What caused Wilson to ask Congress to declare war on the Central Powers?,World War I,1477
,Woodrow_Wilson,What was more damaging than moving students into colleges?,His confrontation with Andrew Fleming West,1478
,Woodrow_Wilson,Was Wilson a member of the Phi Kappa Psi fraternity?,yes,1479
,Woodrow_Wilson,Was Wilson a member of the Phi Kappa Psi fraternity?,Totally.\t,1480
,Woodrow_Wilson,Was Wilson an automobile enthusiast?,yes,1481
,Woodrow_Wilson,Was Wilson an automobile enthusiast?,ouai,1482
,Woodrow_Wilson,Did Wilson's father own slaves?,yes,1483
,Woodrow_Wilson,Did Wilson's father own slaves?,Yeah,1484
,Woodrow_Wilson,Where is Wilson buried?,He was buried in Washington National Cathedral,1485
,Woodrow_Wilson,Where is Wilson buried?,Washington National Cathedral,1486
